0,0,0,quantité,date
3137,10,6,44,2020-12-16
3138,10,28,9,2020-12-16
3139,17,8,12,2020-12-16
3140,67,16,10,2020-12-16
3141,91,4,40,2020-12-16
3142,13,23,12,2020-12-16
3143,68,13,4,2020-12-17
3144,13,1,16,2020-12-17
3145,72,13,40,2020-12-17
3146,39,6,49,2020-12-17
3147,95,8,41,2020-12-17
3148,11,3,17,2020-12-17
3149,54,8,18,2020-12-17
3150,5,16,3,2020-12-17
3151,27,8,34,2020-12-17
3152,32,22,16,2020-12-17
3153,5,4,40,2020-12-17
3154,38,10,23,2020-12-17
3155,50,4,35,2020-12-18
3156,88,28,40,2020-12-18
3157,68,1,35,2020-12-18
3158,56,12,11,2020-12-18
3159,5,10,38,2020-12-18
3160,34,9,13,2020-12-18
3161,12,27,49,2020-12-18
3162,78,6,5,2020-12-19
3163,54,11,14,2020-12-19
3164,92,28,7,2020-12-19
3165,45,4,48,2020-12-19
3166,64,10,1,2020-12-19
3167,1,4,38,2020-12-19
3168,52,14,34,2020-12-19
3169,13,4,34,2020-12-19
3170,16,9,6,2020-12-19
3171,10,16,16,2020-12-19
3172,40,15,32,2020-12-20
3173,6,28,20,2020-12-20
3174,33,21,6,2020-12-20
3175,34,20,36,2020-12-20
3176,48,11,48,2020-12-20
3177,5,27,12,2020-12-20
3178,16,4,29,2020-12-20
3179,1,14,16,2020-12-20
3180,71,19,35,2020-12-21
3181,17,15,3,2020-12-21
3182,67,8,50,2020-12-21
3183,4,2,3,2020-12-21
3184,1,3,10,2020-12-21
3185,55,28,7,2020-12-21
3186,78,28,24,2020-12-21
3187,3,4,22,2020-12-21
3188,8,16,37,2020-12-22
3189,5,28,9,2020-12-22
3190,26,27,9,2020-12-22
3191,63,2,26,2020-12-22
3192,85,16,22,2020-12-22
3193,51,14,3,2020-12-22
3194,58,31,41,2020-12-23
3195,5,28,29,2020-12-23
3196,10,6,22,2020-12-23
3197,7,27,3,2020-12-23
3198,34,12,18,2020-12-23
3199,55,20,11,2020-12-23
3200,8,8,5,2020-12-23
3201,46,6,4,2020-12-23
3202,97,6,1,2020-12-23
3203,8,5,46,2020-12-23
3204,71,18,32,2020-12-23
3205,64,11,17,2020-12-23
3206,30,30,10,2020-12-23
3207,55,13,23,2020-12-24
3208,16,25,28,2020-12-24
3209,10,20,28,2020-12-24
3210,18,5,31,2020-12-24
3211,72,27,11,2020-12-24
3212,5,18,24,2020-12-24
3213,27,28,25,2020-12-24
3214,11,3,22,2020-12-24
3215,19,10,3,2020-12-24
3216,23,14,24,2020-12-24
3217,5,9,49,2020-12-24
3218,18,9,14,2020-12-25
3219,70,16,41,2020-12-25
3220,16,6,2,2020-12-25
3221,62,11,46,2020-12-25
3222,60,27,4,2020-12-25
3223,9,10,16,2020-12-25
3224,5,28,16,2020-12-25
3225,16,9,22,2020-12-26
3226,2,15,15,2020-12-26
3227,18,28,9,2020-12-26
3228,16,9,13,2020-12-26
3229,55,6,21,2020-12-26
3230,16,23,43,2020-12-26
3231,65,15,30,2020-12-26
3232,55,25,18,2020-12-26
3233,2,28,38,2020-12-26
3234,6,9,13,2020-12-26
3235,14,20,36,2020-12-26
3236,19,3,23,2020-12-26
3237,20,16,31,2020-12-27
3238,5,27,24,2020-12-27
3239,21,31,31,2020-12-27
3240,66,27,15,2020-12-27
3241,14,11,27,2020-12-27
3242,8,3,35,2020-12-27
3243,50,29,39,2020-12-27
3244,42,10,45,2020-12-27
3245,79,14,11,2020-12-27
3246,31,20,38,2020-12-28
3247,3,30,30,2020-12-28
3248,96,17,1,2020-12-28
3249,29,13,9,2020-12-28
3250,36,16,20,2020-12-28
3251,5,14,31,2020-12-28
3252,13,28,3,2020-12-28
3253,50,4,43,2020-12-29
3254,58,28,34,2020-12-29
3255,5,1,46,2020-12-29
3256,55,13,13,2020-12-29
3257,9,21,16,2020-12-29
3258,1,8,4,2020-12-29
3259,5,6,31,2020-12-29
3260,27,8,40,2020-12-29
3261,56,17,43,2020-12-30
3262,1,14,29,2020-12-30
3263,79,14,14,2020-12-30
3264,10,17,24,2020-12-30
3265,17,6,29,2020-12-30
3266,24,19,30,2020-12-30
3267,99,1,19,2020-12-30
3268,5,1,22,2020-12-30
3269,11,23,10,2020-12-30
3270,1,29,23,2020-12-30
3271,50,3,6,2020-12-30
3272,44,22,22,2020-12-31
3273,5,6,39,2020-12-31
3274,26,14,31,2020-12-31
3275,59,8,47,2020-12-31
3276,70,30,37,2020-12-31
3277,55,18,42,2020-12-31
3278,8,28,37,2020-12-31
3279,71,27,49,2020-12-31
3280,55,14,16,2020-12-31
3281,23,1,23,2020-12-31
3282,5,1,36,2021-01-01
3283,55,27,21,2021-01-01
3284,10,18,34,2021-01-01
3285,44,27,30,2021-01-01
3286,16,5,30,2021-01-01
3287,7,5,40,2021-01-01
3288,48,22,27,2021-01-01
3289,8,2,5,2021-01-01
3290,22,27,48,2021-01-01
3291,66,16,49,2021-01-01
3292,86,14,20,2021-01-01
3293,4,28,1,2021-01-01
3294,27,8,31,2021-01-02
3295,13,1,39,2021-01-02
3296,12,13,27,2021-01-02
3297,4,31,47,2021-01-02
3298,2,18,21,2021-01-02
3299,5,9,27,2021-01-02
3300,80,24,45,2021-01-02
3301,13,4,46,2021-01-03
3302,36,10,36,2021-01-03
3303,32,7,46,2021-01-03
3304,1,13,2,2021-01-03
3305,16,1,44,2021-01-03
3306,5,31,47,2021-01-03
3307,5,13,5,2021-01-03
3308,16,14,2,2021-01-03
3309,74,14,4,2021-01-04
3310,41,1,27,2021-01-04
3311,21,15,19,2021-01-04
3312,8,8,6,2021-01-04
3313,23,13,6,2021-01-04
3314,8,27,12,2021-01-04
3315,42,15,8,2021-01-04
3316,16,6,40,2021-01-04
3317,22,25,20,2021-01-04
3318,5,27,20,2021-01-04
3319,4,14,6,2021-01-05
3320,10,25,41,2021-01-05
3321,50,27,12,2021-01-05
3322,4,3,5,2021-01-05
3323,40,14,10,2021-01-05
3324,28,9,37,2021-01-05
3325,60,19,8,2021-01-05
3326,55,3,23,2021-01-05
3327,53,9,36,2021-01-05
3328,11,11,32,2021-01-05
3329,38,28,49,2021-01-06
3330,78,1,11,2021-01-06
3331,4,12,3,2021-01-06
3332,19,13,21,2021-01-06
3333,3,8,19,2021-01-06
3334,5,16,3,2021-01-06
3335,50,15,36,2021-01-06
3336,19,6,2,2021-01-06
3337,76,28,43,2021-01-06
3338,8,15,5,2021-01-06
3339,78,13,31,2021-01-06
3340,27,14,20,2021-01-06
3341,13,8,38,2021-01-07
3342,6,8,15,2021-01-07
3343,8,27,33,2021-01-07
3344,19,10,25,2021-01-07
3345,54,3,11,2021-01-07
3346,5,29,34,2021-01-07
3347,50,10,23,2021-01-08
3348,5,16,8,2021-01-08
3349,63,5,31,2021-01-08
3350,71,9,17,2021-01-08
3351,96,31,29,2021-01-08
3352,55,1,16,2021-01-08
3353,65,23,1,2021-01-08
3354,98,6,44,2021-01-09
3355,13,5,47,2021-01-09
3356,98,1,22,2021-01-09
3357,73,13,2,2021-01-09
3358,77,3,21,2021-01-09
3359,13,10,39,2021-01-10
3360,98,20,48,2021-01-10
3361,19,28,16,2021-01-10
3362,98,31,27,2021-01-10
3363,39,1,11,2021-01-10
3364,26,6,44,2021-01-10
3365,39,1,33,2021-01-10
3366,59,9,14,2021-01-10
3367,70,13,42,2021-01-10
3368,5,22,36,2021-01-10
3369,19,14,24,2021-01-11
3370,37,13,4,2021-01-11
3371,92,18,42,2021-01-11
3372,77,15,35,2021-01-11
3373,8,11,26,2021-01-11
3374,72,15,48,2021-01-11
3375,1,27,40,2021-01-12
3376,65,6,39,2021-01-12
3377,88,9,2,2021-01-12
3378,29,28,10,2021-01-12
3379,78,14,41,2021-01-12
3380,61,8,27,2021-01-12
3381,8,14,21,2021-01-12
3382,20,22,37,2021-01-12
3383,4,19,42,2021-01-12
3384,50,1,11,2021-01-12
3385,78,13,40,2021-01-12
3386,26,25,48,2021-01-12
3387,16,1,37,2021-01-13
3388,2,31,1,2021-01-13
3389,98,13,37,2021-01-13
3390,5,18,5,2021-01-13
3391,26,4,13,2021-01-13
3392,19,20,8,2021-01-13
3393,59,6,47,2021-01-14
3394,16,2,3,2021-01-14
3395,50,1,50,2021-01-14
3396,4,11,33,2021-01-14
3397,8,13,38,2021-01-14
3398,16,8,46,2021-01-14
3399,3,27,34,2021-01-14
3400,48,17,21,2021-01-14
3401,65,26,12,2021-01-14
3402,46,18,28,2021-01-14
3403,6,19,18,2021-01-14
3404,100,3,31,2021-01-14
3405,16,20,39,2021-01-14
3406,16,1,20,2021-01-14
3407,71,14,3,2021-01-15
3408,64,16,3,2021-01-15
3409,81,8,5,2021-01-15
3410,41,10,13,2021-01-15
3411,31,15,49,2021-01-15
3412,19,18,32,2021-01-16
3413,5,15,12,2021-01-16
3414,7,27,22,2021-01-16
3415,16,2,39,2021-01-16
3416,25,9,24,2021-01-16
3417,3,6,40,2021-01-16
3418,16,3,42,2021-01-16
3419,8,10,20,2021-01-16
3420,2,1,36,2021-01-16
3421,33,27,20,2021-01-17
3422,66,10,27,2021-01-17
3423,92,19,41,2021-01-17
3424,27,22,34,2021-01-17
3425,78,1,4,2021-01-17
3426,26,18,15,2021-01-17
3427,67,3,10,2021-01-17
3428,26,5,19,2021-01-17
3429,13,15,35,2021-01-17
3430,1,1,31,2021-01-17
3431,19,27,14,2021-01-17
3432,8,4,11,2021-01-17
3433,26,15,34,2021-01-18
3434,5,19,46,2021-01-18
3435,16,19,40,2021-01-18
3436,8,4,15,2021-01-18
3437,5,10,19,2021-01-18
3438,50,15,11,2021-01-18
3439,92,4,49,2021-01-19
3440,71,8,31,2021-01-19
3441,53,28,50,2021-01-19
3442,50,8,30,2021-01-20
3443,52,13,17,2021-01-20
3444,80,6,40,2021-01-20
3445,13,31,9,2021-01-20
3446,77,4,24,2021-01-20
3447,16,28,30,2021-01-20
3448,67,26,7,2021-01-20
3449,63,8,50,2021-01-20
3450,45,9,7,2021-01-20
3451,27,15,8,2021-01-20
3452,63,13,33,2021-01-21
3453,52,1,42,2021-01-21
3454,25,2,19,2021-01-21
3455,16,20,14,2021-01-21
3456,97,10,27,2021-01-21
3457,50,1,15,2021-01-21
3458,19,9,39,2021-01-21
3459,41,1,16,2021-01-21
3460,39,29,40,2021-01-21
3461,15,6,4,2021-01-21
3462,29,6,30,2021-01-21
3463,41,15,5,2021-01-21
3464,96,4,43,2021-01-22
3465,6,1,41,2021-01-22
3466,8,2,34,2021-01-22
3467,67,14,44,2021-01-22
3468,26,20,37,2021-01-22
3469,16,19,48,2021-01-22
3470,8,1,23,2021-01-22
3471,99,4,43,2021-01-22
3472,6,15,13,2021-01-22
3473,26,23,8,2021-01-22
3474,90,7,36,2021-01-22
3475,34,15,35,2021-01-22
3476,63,28,45,2021-01-22
3477,16,15,14,2021-01-23
3478,22,28,25,2021-01-23
3479,68,5,27,2021-01-23
3480,56,28,26,2021-01-23
3481,39,31,10,2021-01-24
3482,63,31,40,2021-01-24
3483,4,16,29,2021-01-24
3484,2,3,38,2021-01-24
3485,66,23,34,2021-01-24
3486,5,6,27,2021-01-24
3487,100,3,35,2021-01-24
3488,5,11,4,2021-01-25
3489,26,13,4,2021-01-25
3490,70,5,4,2021-01-25
3491,3,6,1,2021-01-25
3492,8,14,3,2021-01-25
3493,16,4,25,2021-01-25
3494,66,15,27,2021-01-25
3495,5,27,8,2021-01-25
3496,5,15,1,2021-01-25
3497,19,14,29,2021-01-25
3498,2,12,16,2021-01-25
3499,54,3,12,2021-01-25
3500,3,1,26,2021-01-25
3501,26,9,5,2021-01-26
3502,34,17,35,2021-01-26
3503,16,20,4,2021-01-26
3504,24,8,24,2021-01-26
3505,16,8,16,2021-01-26
3506,57,27,32,2021-01-26
3507,46,1,18,2021-01-27
3508,6,26,12,2021-01-27
3509,37,8,15,2021-01-27
3510,43,5,26,2021-01-27
3511,13,17,47,2021-01-27
3512,2,8,27,2021-01-27
3513,16,27,39,2021-01-27
3514,98,1,9,2021-01-27
3515,56,4,12,2021-01-27
3516,26,12,16,2021-01-28
3517,16,9,6,2021-01-28
3518,76,2,40,2021-01-28
3519,57,1,42,2021-01-28
3520,5,1,43,2021-01-28
3521,23,1,42,2021-01-28
3522,5,1,44,2021-01-28
3523,30,10,26,2021-01-28
3524,26,6,46,2021-01-28
3525,8,31,41,2021-01-29
3526,16,13,1,2021-01-29
3527,55,6,44,2021-01-29
3528,48,28,12,2021-01-29
3529,15,1,17,2021-01-29
3530,94,9,34,2021-01-29
3531,8,14,10,2021-01-29
3532,41,3,7,2021-01-29
3533,22,28,18,2021-01-30
3534,8,6,20,2021-01-30
3535,5,28,33,2021-01-30
3536,35,18,35,2021-01-30
3537,5,10,45,2021-01-30
3538,5,4,33,2021-01-30
3539,60,1,45,2021-01-30
3540,79,6,29,2021-01-31
3541,8,14,24,2021-01-31
3542,74,30,46,2021-01-31
3543,60,15,27,2021-01-31
3544,30,16,21,2021-01-31
3545,20,22,25,2021-01-31
3546,3,6,41,2021-02-01
3547,29,17,11,2021-02-01
3548,26,14,22,2021-02-01
3549,73,31,14,2021-02-02
3550,71,9,4,2021-02-02
3551,34,11,45,2021-02-02
3552,91,20,33,2021-02-02
3553,98,1,4,2021-02-02
3554,12,6,7,2021-02-02
3555,5,16,5,2021-02-02
3556,35,5,35,2021-02-02
3557,5,29,1,2021-02-02
3558,5,15,25,2021-02-02
3559,24,12,33,2021-02-02
3560,16,5,14,2021-02-02
3561,16,14,47,2021-02-03
3562,78,24,20,2021-02-03
3563,13,1,39,2021-02-03
3564,37,13,13,2021-02-03
3565,32,17,49,2021-02-04
3566,99,12,43,2021-02-04
3567,23,13,50,2021-02-04
3568,19,17,32,2021-02-04
3569,5,15,38,2021-02-05
3570,79,2,8,2021-02-05
3571,19,7,17,2021-02-05
3572,10,2,50,2021-02-05
3573,8,6,6,2021-02-05
3574,46,4,29,2021-02-05
3575,5,25,8,2021-02-05
3576,90,9,45,2021-02-05
3577,5,27,2,2021-02-05
3578,54,28,9,2021-02-05
3579,26,28,46,2021-02-06
3580,71,13,14,2021-02-06
3581,71,4,29,2021-02-06
3582,93,3,12,2021-02-06
3583,37,15,15,2021-02-06
3584,5,8,12,2021-02-07
3585,60,27,16,2021-02-07
3586,8,25,24,2021-02-07
3587,13,18,3,2021-02-07
3588,16,3,30,2021-02-07
3589,62,15,40,2021-02-07
3590,39,8,32,2021-02-07
3591,74,4,11,2021-02-07
3592,5,24,45,2021-02-08
3593,16,12,44,2021-02-08
3594,5,15,32,2021-02-08
3595,87,30,1,2021-02-08
3596,94,9,2,2021-02-08
3597,71,15,10,2021-02-08
3598,7,1,14,2021-02-09
3599,16,8,43,2021-02-09
3600,5,4,30,2021-02-09
3601,16,28,23,2021-02-09
3602,26,28,50,2021-02-09
3603,98,24,36,2021-02-09
3604,26,28,29,2021-02-09
3605,73,14,44,2021-02-09
3606,13,14,5,2021-02-10
3607,65,20,24,2021-02-10
3608,19,19,35,2021-02-10
3609,32,27,27,2021-02-10
3610,8,15,41,2021-02-10
3611,5,28,2,2021-02-10
3612,5,13,1,2021-02-10
3613,24,23,26,2021-02-10
3614,17,1,13,2021-02-10
3615,89,9,26,2021-02-11
3616,26,1,17,2021-02-11
3617,16,3,38,2021-02-11
3618,16,13,44,2021-02-11
3619,16,15,36,2021-02-11
3620,19,8,38,2021-02-11
3621,13,6,14,2021-02-11
3622,8,12,19,2021-02-11
3623,70,16,17,2021-02-11
3624,8,10,29,2021-02-12
3625,44,5,27,2021-02-12
3626,26,1,27,2021-02-12
3627,84,15,47,2021-02-12
3628,8,30,11,2021-02-12
3629,63,6,42,2021-02-12
3630,58,1,46,2021-02-12
3631,15,2,17,2021-02-12
3632,78,8,9,2021-02-12
3633,45,28,50,2021-02-12
3634,28,18,8,2021-02-12
3635,13,3,9,2021-02-12
3636,6,9,43,2021-02-13
3637,26,1,14,2021-02-13
3638,63,15,15,2021-02-13
3639,78,12,42,2021-02-13
3640,86,5,24,2021-02-13
3641,2,4,6,2021-02-13
3642,5,22,21,2021-02-13
3643,16,1,19,2021-02-13
3644,8,1,21,2021-02-14
3645,69,1,16,2021-02-14
3646,5,15,22,2021-02-14
3647,5,26,40,2021-02-14
3648,96,12,3,2021-02-14
3649,57,7,26,2021-02-14
3650,14,6,48,2021-02-14
3651,97,31,50,2021-02-14
3652,4,2,24,2021-02-14
3653,66,18,1,2021-02-15
3654,5,9,8,2021-02-15
3655,1,31,40,2021-02-15
3656,49,3,50,2021-02-15
3657,34,7,29,2021-02-15
3658,12,3,40,2021-02-15
3659,78,5,41,2021-02-15
3660,71,1,7,2021-02-15
3661,34,4,17,2021-02-16
3662,47,7,9,2021-02-16
3663,4,17,49,2021-02-16
3664,13,2,25,2021-02-16
3665,97,10,47,2021-02-16
3666,60,10,32,2021-02-16
3667,5,7,33,2021-02-16
3668,55,1,6,2021-02-17
3669,69,28,36,2021-02-17
3670,60,26,47,2021-02-17
3671,5,13,16,2021-02-17
3672,4,28,34,2021-02-17
3673,34,27,28,2021-02-17
3674,27,1,41,2021-02-17
3675,8,17,24,2021-02-17
3676,70,13,1,2021-02-17
3677,72,28,49,2021-02-17
3678,51,16,45,2021-02-17
3679,76,15,24,2021-02-17
3680,5,2,25,2021-02-17
3681,5,9,5,2021-02-17
3682,61,30,1,2021-02-17
3683,14,1,6,2021-02-17
3684,92,1,49,2021-02-18
3685,8,9,5,2021-02-18
3686,72,28,43,2021-02-18
3687,26,5,43,2021-02-18
3688,98,12,6,2021-02-18
3689,53,27,27,2021-02-18
3690,21,11,12,2021-02-18
3691,26,27,38,2021-02-19
3692,84,9,12,2021-02-19
3693,59,16,15,2021-02-19
3694,70,6,21,2021-02-19
3695,55,6,19,2021-02-19
3696,54,9,32,2021-02-19
3697,43,5,3,2021-02-19
3698,92,23,26,2021-02-19
3699,85,16,40,2021-02-19
3700,5,5,8,2021-02-19
3701,26,1,10,2021-02-20
3702,55,23,10,2021-02-20
3703,29,4,17,2021-02-20
3704,5,17,26,2021-02-20
3705,24,4,48,2021-02-20
3706,5,13,35,2021-02-20
3707,24,21,37,2021-02-21
3708,26,27,12,2021-02-21
3709,16,31,25,2021-02-21
3710,26,12,47,2021-02-21
3711,4,9,14,2021-02-21
3712,26,22,50,2021-02-21
3713,67,14,17,2021-02-22
3714,43,8,19,2021-02-22
3715,96,9,6,2021-02-22
3716,28,4,10,2021-02-22
3717,62,15,21,2021-02-22
3718,27,31,45,2021-02-22
3719,26,27,39,2021-02-22
3720,49,28,40,2021-02-22
3721,82,9,3,2021-02-23
3722,54,8,17,2021-02-23
3723,1,27,31,2021-02-23
3724,57,14,46,2021-02-23
3725,99,1,22,2021-02-23
3726,24,7,49,2021-02-23
3727,63,15,37,2021-02-23
3728,24,15,35,2021-02-23
3729,96,9,6,2021-02-23
3730,21,31,36,2021-02-23
3731,13,6,37,2021-02-24
3732,5,4,44,2021-02-24
3733,2,28,47,2021-02-24
3734,16,3,15,2021-02-24
3735,4,18,31,2021-02-24
3736,13,14,19,2021-02-24
3737,5,30,27,2021-02-24
3738,26,13,6,2021-02-24
3739,9,13,49,2021-02-24
3740,75,3,5,2021-02-25
3741,4,1,34,2021-02-25
3742,16,11,2,2021-02-25
3743,11,8,49,2021-02-26
3744,2,27,19,2021-02-26
3745,80,18,45,2021-02-26
3746,71,2,31,2021-02-26
3747,52,8,18,2021-02-26
3748,23,8,45,2021-02-26
3749,16,18,50,2021-02-26
3750,36,28,35,2021-02-26
3751,36,28,25,2021-02-27
3752,52,1,47,2021-02-27
3753,78,8,39,2021-02-27
3754,27,15,23,2021-02-27
3755,3,8,4,2021-02-27
3756,25,12,37,2021-02-28
3757,8,15,32,2021-02-28
3758,5,13,23,2021-02-28
3759,91,28,7,2021-02-28
3760,87,28,1,2021-02-28
3761,5,4,1,2021-02-28
3762,75,3,32,2021-03-01
3763,79,2,38,2021-03-01
3764,1,3,21,2021-03-01
3765,1,2,3,2021-03-01
3766,50,27,13,2021-03-01
3767,16,12,22,2021-03-01
3768,25,31,46,2021-03-01
3769,67,26,36,2021-03-01
3770,26,15,45,2021-03-02
3771,5,20,35,2021-03-02
3772,3,31,23,2021-03-02
3773,5,1,18,2021-03-02
3774,23,31,32,2021-03-02
3775,5,24,16,2021-03-02
3776,79,19,27,2021-03-02
3777,98,1,3,2021-03-02
3778,5,4,16,2021-03-02
3779,26,31,18,2021-03-02
3780,88,20,28,2021-03-02
3781,32,8,2,2021-03-02
3782,5,17,38,2021-03-03
3783,13,6,46,2021-03-03
3784,41,13,17,2021-03-03
3785,23,17,13,2021-03-03
3786,88,14,29,2021-03-03
3787,23,6,37,2021-03-03
3788,20,27,3,2021-03-03
3789,5,17,24,2021-03-04
3790,5,10,32,2021-03-04
3791,50,15,10,2021-03-04
3792,5,2,22,2021-03-04
3793,36,28,30,2021-03-04
3794,26,4,2,2021-03-04
3795,85,9,14,2021-03-04
3796,66,15,48,2021-03-04
3797,5,11,16,2021-03-04
3798,50,9,13,2021-03-04
3799,73,6,40,2021-03-04
3800,10,4,37,2021-03-04
3801,79,14,45,2021-03-05
3802,13,13,43,2021-03-05
3803,49,2,24,2021-03-05
3804,5,9,50,2021-03-05
3805,13,18,39,2021-03-05
3806,46,16,45,2021-03-05
3807,1,31,25,2021-03-05
3808,55,11,46,2021-03-05
3809,80,20,38,2021-03-05
3810,70,27,43,2021-03-06
3811,9,24,41,2021-03-06
3812,3,23,3,2021-03-06
3813,25,1,6,2021-03-06
3814,5,18,33,2021-03-06
3815,23,1,38,2021-03-06
3816,16,15,3,2021-03-06
3817,63,1,35,2021-03-06
3818,16,8,48,2021-03-06
3819,29,5,8,2021-03-07
3820,16,11,16,2021-03-07
3821,13,31,29,2021-03-07
3822,20,17,14,2021-03-07
3823,41,16,37,2021-03-08
3824,71,3,35,2021-03-08
3825,5,6,17,2021-03-08
3826,62,13,28,2021-03-08
3827,19,2,16,2021-03-08
3828,85,27,13,2021-03-08
3829,55,27,20,2021-03-09
3830,10,1,25,2021-03-09
3831,17,12,18,2021-03-09
3832,34,1,45,2021-03-09
3833,5,8,39,2021-03-09
3834,8,4,37,2021-03-09
3835,15,23,27,2021-03-09
3836,60,7,21,2021-03-09
3837,13,15,31,2021-03-09
3838,16,8,33,2021-03-09
3839,89,14,39,2021-03-09
3840,1,1,50,2021-03-09
3841,18,5,31,2021-03-10
3842,99,31,15,2021-03-10
3843,23,5,15,2021-03-10
3844,5,15,46,2021-03-10
3845,16,1,14,2021-03-10
3846,88,28,43,2021-03-10
3847,14,13,13,2021-03-11
3848,8,8,44,2021-03-11
3849,76,31,31,2021-03-11
3850,63,12,15,2021-03-11
3851,49,9,10,2021-03-11
3852,29,3,37,2021-03-11
3853,65,26,25,2021-03-11
3854,5,19,4,2021-03-11
3855,5,27,17,2021-03-12
3856,40,17,40,2021-03-12
3857,26,13,45,2021-03-12
3858,8,12,13,2021-03-12
3859,24,4,14,2021-03-12
3860,54,4,1,2021-03-12
3861,88,2,47,2021-03-12
3862,5,20,22,2021-03-13
3863,40,24,31,2021-03-13
3864,4,16,26,2021-03-13
3865,16,15,32,2021-03-13
3866,42,1,17,2021-03-13
3867,5,14,34,2021-03-13
3868,38,20,32,2021-03-13
3869,35,1,10,2021-03-13
3870,27,28,10,2021-03-13
3871,24,30,37,2021-03-14
3872,16,15,17,2021-03-14
3873,58,6,24,2021-03-14
3874,76,9,33,2021-03-14
3875,55,8,39,2021-03-14
3876,7,14,18,2021-03-14
3877,63,28,44,2021-03-15
3878,66,2,46,2021-03-15
3879,5,1,49,2021-03-15
3880,26,8,22,2021-03-15
3881,5,27,16,2021-03-15
3882,97,28,7,2021-03-15
3883,68,17,29,2021-03-16
3884,96,18,48,2021-03-16
3885,4,8,3,2021-03-16
3886,52,1,36,2021-03-16
3887,5,4,40,2021-03-16
3888,2,24,31,2021-03-16
3889,48,23,46,2021-03-16
3890,27,20,11,2021-03-16
3891,30,4,6,2021-03-16
3892,5,16,34,2021-03-16
3893,64,7,44,2021-03-17
3894,5,13,31,2021-03-17
3895,3,8,15,2021-03-17
3896,8,23,39,2021-03-17
3897,13,18,35,2021-03-17
3898,80,13,18,2021-03-17
3899,8,28,25,2021-03-18
3900,16,19,18,2021-03-18
3901,63,30,22,2021-03-18
3902,7,13,37,2021-03-18
3903,69,1,11,2021-03-18
3904,53,8,28,2021-03-18
3905,26,1,46,2021-03-18
3906,92,15,44,2021-03-19
3907,5,7,39,2021-03-19
3908,99,29,36,2021-03-19
3909,72,7,14,2021-03-19
3910,54,23,43,2021-03-19
3911,76,17,48,2021-03-20
3912,99,13,32,2021-03-20
3913,71,11,4,2021-03-20
3914,7,27,19,2021-03-20
3915,16,3,9,2021-03-20
3916,5,9,1,2021-03-20
3917,66,15,3,2021-03-20
3918,88,6,18,2021-03-20
3919,63,16,36,2021-03-20
3920,92,28,37,2021-03-20
3921,8,28,32,2021-03-21
3922,63,9,41,2021-03-21
3923,13,8,47,2021-03-21
3924,19,1,1,2021-03-21
3925,24,14,32,2021-03-22
3926,4,28,38,2021-03-22
3927,4,4,3,2021-03-22
3928,91,28,23,2021-03-22
3929,63,5,23,2021-03-22
3930,36,9,45,2021-03-22
3931,18,3,38,2021-03-22
3932,40,1,34,2021-03-22
3933,2,22,18,2021-03-22
3934,10,17,40,2021-03-23
3935,8,20,16,2021-03-23
3936,55,29,28,2021-03-23
3937,8,13,50,2021-03-23
3938,26,2,29,2021-03-23
3939,26,5,26,2021-03-23
3940,42,5,21,2021-03-23
3941,1,11,33,2021-03-24
3942,37,24,36,2021-03-24
3943,30,13,25,2021-03-24
3944,78,28,23,2021-03-24
3945,61,21,23,2021-03-24
3946,5,15,13,2021-03-24
3947,16,30,17,2021-03-24
3948,10,13,14,2021-03-24
3949,5,2,17,2021-03-24
3950,16,31,35,2021-03-24
3951,49,10,13,2021-03-25
3952,27,1,4,2021-03-25
3953,16,28,16,2021-03-25
3954,44,5,22,2021-03-25
3955,12,6,50,2021-03-25
3956,57,27,5,2021-03-25
3957,16,6,19,2021-03-25
3958,80,17,20,2021-03-25
3959,5,20,11,2021-03-25
3960,1,27,20,2021-03-26
3961,10,16,18,2021-03-26
3962,16,11,24,2021-03-26
3963,16,1,17,2021-03-26
3964,87,30,49,2021-03-26
3965,60,28,16,2021-03-26
3966,16,27,21,2021-03-27
3967,1,31,17,2021-03-27
3968,16,3,7,2021-03-27
3969,16,28,34,2021-03-27
3970,8,13,36,2021-03-27
3971,20,29,11,2021-03-27
3972,14,11,31,2021-03-27
3973,55,14,12,2021-03-27
3974,16,12,7,2021-03-27
3975,35,27,20,2021-03-27
3976,8,13,45,2021-03-27
3977,5,6,34,2021-03-27
3978,5,8,26,2021-03-27
3979,8,15,21,2021-03-28
3980,50,7,37,2021-03-28
3981,14,9,37,2021-03-28
3982,5,15,17,2021-03-28
3983,30,3,31,2021-03-28
3984,46,5,5,2021-03-28
3985,66,11,49,2021-03-28
3986,81,18,46,2021-03-28
3987,40,17,12,2021-03-28
3988,70,11,32,2021-03-28
3989,26,30,10,2021-03-29
3990,1,31,38,2021-03-29
3991,3,27,18,2021-03-29
3992,6,15,38,2021-03-29
3993,3,6,9,2021-03-29
3994,5,28,40,2021-03-29
3995,16,28,20,2021-03-29
3996,56,15,17,2021-03-30
3997,52,28,26,2021-03-30
3998,82,8,3,2021-03-30
3999,5,10,21,2021-03-30
4000,13,27,37,2021-03-30
4001,4,11,1,2021-03-30
4002,3,3,27,2021-03-30
4003,8,8,24,2021-03-30
4004,31,1,26,2021-03-30
4005,56,5,15,2021-03-30
4006,49,15,49,2021-03-30
4007,76,9,33,2021-03-30
4008,16,31,38,2021-03-30
4009,71,6,28,2021-03-31
4010,81,24,38,2021-03-31
